이름   작성시간    내용    공감    댓글
(알수없음),05/21 22:25,"🤔MBTI 30일 챌린지 INFJ 15일차🤔<내 8기능 활용 예시>우선 스압주의. 최대한 자세히 썼음1. 주기능-내향직관(Ni)사물의 본질을 깨우치는 기능으로 통찰력, 미래예측 능력이 나온다. 이 기능이 주기능이라 예언자형이라는 별명이 붙은거 같아.인생의 의미, 가치, 사랑이란 등등 형이상학적이고 추상적인 가치에 대해서 어떠한 하나의 원리를 찾으려고 한다고 하는데내가 주로 읽는 책의 주제가 계속 바뀌는 것을 보면 알 수 있는거같아처음에는 자기계발서만 읽다가 심리학을 알게되서 심리학만 읽다가, 생각을 편안하게 해야한다는 생각에 에세이만 보다가, ",2,0
ENFJ대장,05/21 21:51,"☝🏻MBTI 30일 챌린지 ENFJ 21일차☝🏻[내가 가진 ENFJ 의외의 면?]J 유형이라면 흔히 계획대로 산다고 생각할 거야.어느 유형을 보면, 다이어리까지 꼼꼼하게, 예쁘게 쓰는 친구들도 있더라고!나도 무언가 일을 하기 전에 무조건 계획부터 세우고 보는데, 문제는 그대로 실행하지 않는다는 거야. 이유는 인류 98%가 앓는다는 귀차니즘....ㅠㅠ나도 새해마다 다이어리를 사면 앞 3페이지만 넘어가면 중고나라 미개봉급이라고ㅠㅠㅠㅠㅠ",0,0
익명,05/21 10:18,istp랑 isfp 사이에서오락가락하네둘 다 맞는 거 같기도 하고,0,1
익명,05/20 19:37,"나 ESFJ ,,, 항상 성표 합평댓 달리는거 보기 무서움",0,0
ENFJ대장,05/19 18:27,"☝🏻MBTI 30일 챌린지 ENFJ 19일차(라고 쓰고 20일차를 진행)☝🏻사실 19일차가 ‘ENFJ의 알페스는?’인데, 나 살면서 알페스라는 말을 처음 들어봤어ㅋㅋㅋㅋㅋㅋㅋ 이게 뭔지 몰라서 저번처럼 불건강 유형 그런 건가 찾아봤는데, 그것도 아니고ㅠㅠ아이돌 알페스(??) 이런 것만 있고 딱히 뭐 없더라고? 대충 보니 연애할 때 역할같은데 저는 상대방을 위해 다정다감한 스타일, 그러나 남친으로서 사바사 재미는 없는.... 그런 사람입니다. 알페스에 맞는 해석은 아니겠지만, 패스!!!!![ENFJ 편견 부수기]내가 계속 사람을 잘 믿고 봉사하는 유형이라고 ",0,2
ENFJ대장,05/18 22:16,"☝🏻MBTI 30일 챌린지 ENFJ 18일차☝🏻[ENFJ 유명인]오피셜만 나열할게1. BTS 지민인터넷에 쳐보니까 BTS 지민이 엔프제라고 하네?? 근데 나는 방탄을 잘 몰라.. 여돌만 관심있는 전형적인 남자이니 혹시 아미가 있다면 어떤지 판단 부탁....2. 여자친구 예린여자친구도 방송을 많이 안 봐서 모르겠는데, 예린은 팀 내에서 제일 활발하니 맞는 거 같아더 없나 확인했는데 나무위키를 보니 항목이 있더라고?? 아이돌 쪽은 타 유형보다 많은 거 같아. 아무래도 관심받는 걸 좋아하다보니 방송 쪽에 도전하는 듯해.3. 버락 오바마, 오프라 윈프리",0,2
(알수없음),05/18 16:09,오 이런 계시판이 있네 나 intp 나오는데 설명보면 영 나 아닌 거 같음 내가 되고 싶은 모습이 투영되서 결과가 나온건가?,0,5
익명,05/18 15:02,MBTI 검사해봤는데 ESTJ-T가 나왔더라고요. 정확히 뭔지 모르는데 잘 아시는 분 계시면 설명 좀 해주세요😅,0,1
익명,05/18 04:15,ENTP 휴..하고 싶은 거 너무 많다(근데 끝까지 못한다는 게 함정),0,10
ESFJ대장,05/18 01:08,🎉MBTI 30일 챌린지 - ESFJ🎉「3일차 -MBTI가 재밌다고???」끈기없는 엣프제 열흘만에 돌아왔습니다 ㅠ 30일을 마무리하겠단 다짐으로 돌아온건 아니고.. 혹시 기다리는 사람이 있을까봐 미안한 마음에...ESFJ가 느끼기에 mbti가 재밌는 이유는 주변 사람들에게 더 잘해줄 수 있어서?예컨데 차 사고가 난 친구가 FP라면 '다친 곳은 없어?' 라고 먼저 마음을 위로해주고TJ라면 '보험은 들었어?'라고 머리를 위로해 주는 등 항상 상대방이 원하는 질문과 대답을 준비할 수 있기 때문이죠!덕질 안좋아해서 이런 커뮤도 오래 못해요ㅠ 그래서 미안하구,0,3
익명,05/18 00:33,INFJ-T인 사람인디 앞에 알파벳 5자리 각각 뭐 고유한 특성 특징이 따로 있는건가용?? 설명할때 보면 J끼리는 ~~ T는 ~~~~ 이렇게 설명하더라구요,0,1
ENFJ대장,05/17 23:03,"☝🏻MBTI 30일 챌린지 ENFJ 17일차☝🏻[ENFJ와 정반대 성격과 관계]ENFJ의 정반대는 ISTP인데 I 유형이다보니 말이 없는 사람을 종종 볼 수 있어. 내가 대화를 이끌면 되지만, 그것도 사실 한계가 있거든....  그리고 타인의 일이나 TMI에 무관심할 수도 있다고 하니 자칫하면 그 사람이 나를 멀리할 수 있다고 생각해. 그러니 나도 사람 리액션을 보면서 조심해야지ㅎㅎㅎㅎ이 유형이 어느 사이트에는 나랑 찰떡궁합이라던데..... 과연나를 사람답게 만들어준다는 것, 내 능력을 과하지 않게 조절할 존재라는 거에 찰떡궁합이라는 건지...",0,1
(알수없음),05/17 20:30,"🤔MBTI 30일 챌린지 INFJ 14일차🤔<가장 흔하게 본 유형>음.. 매번 보던 사람만 보고 딱히 다른사람 mbti들으면 그냥 그렇구나하고 잊어버려서 모르겠네;;주변에 약속시간 잘 안지키고, 외향적이고, 감정적이고 이런거보면 ENFP나 ESFP가 꽤 있는듯하고정말 친해서 내가 먼저 연락자주하고 만나는 얘들은 I성향 사람들인듯?특히나 나와 성격이 비슷한 INFJ얘들이나 ENFJ를 찾을때가 많은거같아그럼 14일차 끝#MBTI #INFJ #예언자형",0,1
인프피마법사,05/17 00:10,정말 좋아하고 짝사랑했던 아이의 mbti를 알고 싶다.........내성적이고 돌발적인 행동만 하는 나한테 따뜻하게 다가와주고 웃어주던 그녀....난 인싸 여자애들이 그렇게 좋더라 너무 멋있어,0,3
ENFJ대장,05/16 22:23,"☝🏻MBTI 30일 챌린지 ENFJ 16일차☝🏻[나의 에니어그램]사실 이 검사는 처음 해 봤어검사도 쉬워서 금방 알 수 있었는데, Type 7, Type 8 이렇게 동시에 나오더라고....나한테는 유형 7이 더 맞는 거 같아! 내가 원하는 상이 다방면 지식을 가진 사람이거든. 마찬가지로 나는 다른 사람과의 갈등을 만드는 역할을 피하고 싶은데, 내가 영업직을 싫어하는 이유가 이것 때문인 거 같아. 자세히는 모르지만, 누군가를 쪼아야 하는 거잖아?ㅠㅠ8번 유형와 7번 유형을 접목시키면 현실주의자로 볼 수도 있다던데... 인정하지만 이건 ENFJ보단 ESTJ",0,3
(알수없음),05/16 22:02,"🤔MBTI 30일 챌린지 INFJ 13일차🤔<불건강할 때 나타나는 유형>불건강할 때 ESTJ가 된다는데, 한번 단점만 갖고 와볼게1.융통성없고 고집 쎔스트레스 많이 받으면 집에서 그러는거 같음 ㅠㅠ 특히나 아버지랑 의견차이가 심한편인데, 아버지도 고집쎄셔서 말싸움하다가 다혈질인 아버지가 화내심.2.비관습적인 상황에 불안해함평소에는 그렇게 불안해하지는 않는데, 욕 많이 먹고 위축되고 이러면 무조건 FM에 관습따라야해고, 안정적인것만 선택함.3.예단하는INFJ의 일반적인 특징인줄 알았는데, 이게 불건강할때 나오는 특징인줄 몰랐어혼자 생각하고 혼",0,3
ENFJ대장,05/15 23:50,"☝🏻MBTI 30일 챌린지 ENFJ 15일차☝🏻[내 8기능 활용 예시]ENF는 합리적 판단과 내면적 안정감이 약하다고 하더라고. 아마 이성보다 감정에 많이 휘둘려서 그런가봐1. 주기능: Fe (외향 감정) - 관계 속에서의 조화적 판단- 어떻게 보면 ENFJ의 강점 아닐까? 관계를 좋은 쪽으로 지속할 수 있는 에너지를 내는 거지. 관계를 최우선하기 때문에 필요하다면 나 스스로도 헌신해 관계 발전을 위해 노력해. 돈도 적정선 내에선 과감하게 투자하고! 예를 들면, 밥 잘 사주는 친구!2. 부기능: Ni (내향 직관) - 새로운 가능성에 대한 인식- 남을 ",0,0
익명,05/15 13:54,enfp 드루와~~~,0,5
(알수없음),05/14 23:21,🤔MBTI 30일 챌린지 INFJ 12일차🤔<왔다갔다 하는 유형>원래부터 E에 가까운 I라  ENFJ성격도 많이 있어또 비율사진보면 ENFJ랑 엄청 큰 차이가 없다는것도 알 수 있을꺼야애니어그램이 DISC 뭘 하든 완벽주의형이라 융통성 없고 원칙따지는 J는 나의 불치병~p.s.요즘 완벽주의에 대해 더 고민하면서 완벽주의에 관한 책을 읽는편인데 한번 이게시판에다 완벽주의에 대한 글을 써볼까 고민중이야의견주면 가끔씩 올려볼게그럼 12일차 끝#MBTI #INFJ #예언자형,0,4
익명,05/14 23:10,"MBTI 보면 아무래도 궁합들 많이 찾아보는데 시중에 나와있는 궁합표 믿지 마, 그거 완전 엉터리래 첫번재 사진이 아무래도 유명할텐데 저 궁합은 완전 엉망이야 차라리 두번째거 참고해물론 궁합 이런건 크게 중요하지 않으니 너무 과몰입 하지 말고 (내가 좀 과몰입했거든 ㅠㅠ)",0,8
ENFJ대장,05/14 22:36,☝🏻MBTI 30일 챌린지 ENFJ 14일차☝🏻[가장 흔하게 본 유형]ENFP나 ESFP를 많이 본 거 같아.특징이 잘 드러나잖아?? 사실 누군가한테 직접 물어보지 않는 이상 MBTI로 추측할 수는 없으니까 확실히 얘기하진 못하겠지만 혼자 있는 걸 힘들어하는 유형이기도 하고 인싸 기질이 있으니 예측해봤어.15일차가 8기능 예시인데 엄청 길어질 거 같아. 14일차는 이만!!!,0,2
익명,05/14 09:32,entp 특징 1. 1시간 공부하고 3시간 쉼2. 하나끝나면 긴장풀려서 보상을 줘야겠군! 하고 신나게 놀러다님3. 자기자신한테 너그러움 보상주려는 마음...4. 일의 효율성이 높음 꾸준히는 못함5. 전체적으로 과정은 별로인데 결과물은 좋음,1,3
익명,05/14 06:18,ENTP는 왜이렇게 없어? 내주변엔 나밖에 없는 거 같어,0,4
익명,05/14 05:00,내려 보는데 내 유형 진짜 없다 나 ENTJ,0,4
익명,05/14 01:28,"INFP 친구들은 이상형 어떻게 돼?외모든 성격이든 각자 이성을 보는 기준들을 말해봐, 난 성격인데 여자인데 ENTJ인 좀 흔치 않은 유형이 넘 좋아 ㅎㅎㅎㅎ제일 유명한건 오버워치의 애쉬? 같은 성격이 좋아.  좀 오타쿠같아서 미안 ㅋㅋㅋㅋ 내가 겜덕이라 INFP면 외모보단 성격을 먼저 보는것 같은데 다들 이성을 보는 기준이 어때?",0,10
(알수없음),05/13 23:27,"🤔MBTI 30일 챌린지 INFJ 11일차🤔<나의 페르소나>그 누구보다 모순적인 삶을 살고 모순으로 괴로워하는게 INFJ여서 내 주변 사람 다 판단하고 그에 맞는 페르소나를 계속 갈아끼운달까...그래도 거의 모든 순간에 쓰고 있는 페르소나는우선, 긍정적이고, 착하게 살아야 한다는 생각인데, 누구나 하는 생각이라 할 수 있지만, 이 부분에 대한 집착이 강해소위 착한 사람 콤플렉스가 있고비난받는걸 정말 싫어해. 완벽주의자라 그런지 그부분때문에 쉽게 나서지도 못하고, 거짓말도 좀 하고 그러는 편이야.아이러니하게, 그 누구보다 사람을 진심으로 대하는 걸 ",0,0
(알수없음),05/12 22:08,🤔MBTI 30일 챌린지 INFJ 10일차🤔<바꿀 수 있다면 어떤유형으로>나름 내성격에 만족하는 편인데 굳이 바꿔야할까? 생각듬될 수 있으면 각각 성향이 극단으로 가는것만 피하는게 좋을거같아.굳이 뽑으면 ENFJ?그럼 10일차 끝#MBTI #INFJ #예언자형,0,2
ENFJ대장,05/12 21:14,"☝🏻MBTI 30일 챌린지 ENFJ 13일차☝🏻[불건강할 때 되는 유형]이게 어떤 걸 말하는지 이해가 안 돼ㅋㅋㅋㅋㅋㅋ건강하지 않으면 유형도 바뀌는 건가??그래서 포기!!대신 친구들이랑 MBTI 얘기하다가 나무위키가 MBTI도 섭렵했다는 걸 알았어ㅋㅋㅋㅋ(나무위키는 모든 걸 다하는구나)심지어 관련 커뮤니티, 오픈톡방도 있다는 걸 알았는데 진짜 다양하더라....나는 오픈톡방까지는 생각없지만 혹시 관심있다면 알아보기🤔",0,2
(알수없음),05/12 00:32,"🤔MBTI 30일 챌린지 INFJ 9일차🤔<내가 가장 좋아하는 유형>1. 긍정적인 사람: 긍정적이고 싶은데  생각이 워낙 많고 진중해서, 활기차고 긍정적인 기운 있는 사람이 함께해주면 좋은거같아2. 먼저 말 걸어 주는 사람: 눈치를 자주보는 성격이라 처음에 말을 잘 안하고 어색한 분위기는 또 못참아서 어떻게할까 계속 생각하면서 스트레스 받는편이라 대신 말의 포문을 열어주면 편함다른 유형을 잘 탐구하지 않아서 많이 못썻는데글들 보면서 ESFJ처럼 먼저 웃으면서 스스럼없이 다가가면서도 적당한 선이 있는 스타일을 좋아하는거같아ㅋㅋ그럼 9일차 끝#",0,2
(알수없음),05/10 23:48,"🤔MBTI 30일 챌린지 INFJ 7,8일차🤔하루 놓쳤으니 두가지 한번에 합니다<나와 가장 잘 맞는 유형 & 내가 가장 다가가기 어려운 유형>내가 다른 mbti유형에 대해 그리 잘 알지 않으니까 그거 없이 일단 써볼게1. 나와 가장 잘 맞는 유형-깊은 대화하는거 좋아하는 사람-텐션 엄청 높지 않은 사람-눈을 마주치며 경청해주는사람-나한테 일을 믿고 맡겨주는 사람(막 나서는거 별로 좋아하지 않는 성격이라 '해볼래?' 이런 권유 해주면 좋아)-진심으로 무언가를 하는 사람(infj가 진심으로 대해주는걸 좋아하고 본인도 진심으로 사람을 대해야한",1,1
ENFJ대장,05/10 22:40,"☝🏻MBTI 30일 챌린지 ENFJ 12일차☝🏻[왔다갔다 하는 유형]드디어 두 줄 그었다~~~~😤😤ESTJ랑 왔다갔다 하지. 실제로 심리상담센터에서 하는 정밀 검사에서도 ESTJ가 나왔으니....이 유형에 제일 공감했던 게-리더 역할을 선호하지는 않으나 막상 맡으면 잘 하는 것- 논리적, 분석적, 객관적이며 규칙을 중요시한다는 것- 독창력, 창의력이 부족한 것- 말과 걸음이 빠르다는 것막상 또 쓰고 나니 이 정도면 닉네임을 ESTJ대장으로 바꿨어야했나.....",0,2
ENFJ대장,05/09 18:16,"☝🏻MBTI 30일 챌린지 ENFJ 11일차☝🏻[나의 페르소나]내가 보여주려는 내 페르소나는 항상 밝아 보이려는 사람(?), 남을 많이 신경 쓰는, 오지랖 넓은 사람인 거 같아.앞부터 얘기해왔지만, 첫 모임을 시작할 때 내 모든 에너지를 쏟아내. 그래서 집에 돌아오면 가끔 체력이 방전되는 느낌?이렇게 하는 것도 내가 이렇게 투자하지 않으면 다른 사람이 나한테 관심 가져주지 않을 거라는 두려움 때문이기도 해.그런데 요즘 취업 준비하느라 스트레스 때문에 그런지, 모임같은 일도 줄고, 혼자 있는 시간이 많아져서 오히려 그렇게 고생했던 때가 그립기도 해....",0,4
(알수없음),05/09 13:52,"🤔MBTI 30일 챌린지 INFJ 6일차🤔장점올리니까 다들 계속 칭찬하는게 부담스러우니 바로 단점으로<내가 생각하는 INFJ의 단점>1. 생각이 많음: 인생에 대한 회의나 주변사람들에 대한 시선, 내 자신에 대한 불만들 뭔가 생각이 꽉꽉차있고, 도대체 무슨 생각하는지 모르겠다는데, 나도 내가 무슨생각하는지 모를때가 많을정도로 머리가 복잡해멍하니 그러한 생각하다가 내가 하던 일에 집중 잘 못할때도 많은거같아.생각이 많다는 것을 좋게 보는 사람도 있지만, 나 자신을 지치게 만드는 거 같아.2. 현실감각부족: 이상향이 있고 그거를 향해 달려가는 모습",0,8
(알수없음),05/09 01:03,"🤔MBTI 30일 챌린지 INFJ 5일차<내가 생각하는 INFJ의 장점>1. 책임감: 무언가 맡으면 끝까지 다하고, 약속시간 같은것도 철저하고, 성실하게 일을 하는 편이야. 조금 수동적인면도 있지만, 남들과 약속하고, 계획잡고, 주어진 과제는 무조건 끝내지2. 준비성: 시간 많이 잡아먹는 부분이고 쓸데없는것도 엄청 챙기지만, 같이 있는 사람이 미처 못 갖고온거 잘챙겨옴3. 따뜻함:  비밀유지 잘해주고, 공감잘해줌. 카톡에서 상담방을 한 떄 운영한 적 있는데, 가끔 들어오면 30분 1시간씩도 상담하고 상담해주는거 좋아하는편이야4. 자아성찰: 이부분은",0,6
ESFJ대장,05/08 17:06,"🎉MBTI 30일 챌린지 - ESFJ 2일차🎉「MBTI 입덕 계기」ESFJ의 특징인지는 모르겠으나 본인은 '입덕', '덕질' 이라는 용어와 친하지 않음ㅋㅋㅋㅋ 내가 무엇을 덕질한다고 생각해본적이 딱히 없는듯?그렇지만 챌린지 시작했으니 MBTI입덕한거는 인정하기로..ㅎ친구들끼리 MBTI 유형별 특징, 궁합에 대해 얘기하는데 나만 유형을 몰라서 검사하게 되었고, 우연히 한 여자분이 조별과제 상황에서 16 유형을 모두 연기하는 영상을 보고 입덕하게 됨.ㅎㅎ영상에 보면 ESFJ는 처음 만나자마자 자기소개 하자고 하고, ppt잘 만든다고 들은 팀원에게 칭찬과",1,8
INTJ전략가,05/08 01:15,◆ MBTI 30일 챌린지 - 5일차 ◆Q. 내가 생각하는 INTJ 장점A.기본적으로 객관적이고 논리적인 점? 내 자신도 최대한 객관적으로 보고 있어서 나를 함부로 과대평가하지 않아. 대신 하나 잘했다고 생각하면 하면 무한히 뿌듯해하고 막 자랑하고 싶어 입이 근질거려지지..그리고 합리적이기만 한다면 거의 모든 내용을 수용한다는 점도 장점인거 같아. 내가 생각한 점이 합당한 이유를 대며 틀렸다고 지적하면 난 기분 좋게 받아들일 거 같아ㅋㅋㅋ 논리가 가정된 상황에서 생각의 유연함!오늘은 까먹지 않앗다..,1,1
ENFJ대장,05/08 00:12,"☝🏻MBTI 30일 챌린지 ENFJ 10일차☝🏻[바꿀 수 있다면 어떤 유형으로?]생각해보진 않았는데, 내 유형의 반대인 ISTP로 살아가면 어떨까 궁금하기도 해.유투브에 있는 ISTP 빙고를 참고해보니 이 유형이 인간관계에 엄청 신경쓰지 않는다는 느낌을 많이 받았어. 연락을 억지로 이어가지 않는다는데 나는 연락 문제로 내 주변 사람을 잃으면 굉장히 슬플 거 같단 말이지ㅠㅠ그래서 그런 부담없이 태어난 김에 사는 사람 ISTP!!여담으로 어린이날에 마지막으로 에타 하고 중간고사 마치고 왔더니 학교 공지는 왜 저따구냐ㅡㅡ",0,2
(알수없음),05/07 23:52,"🤔MBTI 30일 챌린지 INFJ 4일차<MBTI 설명 정확도>어떻게 써야할지 모르겠어서 수치보다는 그냥 공감된 부분과 안된부분 말해볼게1.공감된부분-완벽주의: 어떤 심리검사를 하던지 완벽주의라는 말은 무조건 들어가있어. 편집증, 강박증도 심했었는데, 지금은 많이 나아졌고, 작은거 하나 잘잡지만 그거 때문에 시간 다잡아버리는 굉장히 피곤한 성격.정도의 차이만 있지 모든 infj는 완벽주의일거라 생각해-생각이 많음: 생각이 흘러 넘치고 심연속에 깊게 파고들어감. 나는 그나마 E형에 가까운 I라 다행이지 I가 강할수록 생각이 안으로 더 파고들어. 안",1,2
익명,05/07 01:01,"◆ MBTI 30일 챌린지: INTJ 3, 4일차 ◆과제하다보니 3일차를 까먹엇네...12시지낫으니 4일차랑 같이 써야지ㅋㅋㅋㅋ3일차 - mbti는 이래서 재밌다!기본적으로 성격을 말로 정의해주니까??나도 내 성격을 말하라 그러면 좀 어버버 거리거나,기억안나는 점이 많을텐데 MBTI는 이런 성격들을 말로 풀어써주고, 그 내용이 주로 일치하니까 신기하고 재밌는거 같아! 남이 나의 성격을 '너는 ~ 사람이야' 라고 해도, 나의 페르소나일 경우가 높아서 진짜 내 성격을 어떻게 표현할지 애매한데 mbti는 완벽하지는 않아도 잘 정리해줘서 좋은거같아 ㅋㅋㅋ",2,4
익명,05/07 00:59,"옛날에는 주변에 인싸 친구가 난 생일날 여러 애들한테 축하받았다~~~ 애인이 있다~~~ 하면 막 엄청 부러워지면서 동시에 열등감느껴지고 그 다음엔 자존심이 엄청 떨어졌어 ㅠㅠㅠㅠ 그 참 생일 많은 5월달만 되면 자존감이 왠지 모르게 떨어졌었는데mbti로 내 성격도 알고 (INFP), 주변의 여러 말을 들어보니까 어떻게보면 주변에 친구 없는게 당연할 수도 있겠다~~ 라는 생각이 들었어. 그리고 주변에 가족들과 몇몇 베프들만 있으면, 그것 만으로 충분한데 뭐가 더 필요하다는 생각도 들고 ㅎㅎㅎ 암튼 MBTI를 고려하니까 뭔가 속이 좀 후련해지는것도 있는것 같아",0,2
(알수없음),05/06 13:41,"🤔MBTI 30일 챌린지 INFJ 3일차🤔<MBTI는 이래서 재밌다>성격검사를 통해 나 자신 알아가는것도 흥미롭고나랑 잘 맞는다는 사람 찾기 엄청 어려운데 나랑 맞는 사람들이 생각보다 있다는 것을 느끼게돼뭔가 나는 평범하고 진지한 캐릭터라고 생각하는데 사람들이 나를 유달리 독특한 캐릭터로 생각하는 이유가 유튜브보다보니 알겠더라고 INFJ가 질문받고 옆에 친구가 증언하는데 나는 보면서 '다들 그러지 않나?' 이러는데 친구는 ?😨?표정으로 바라보고주기능, 부기능 이런부분은 내가 보면 엄청 과몰입하며 살거같아서 일부러 안보고있어INFJ가 한번 나온 사",1,0
익명,05/06 03:41,ESTJ 없나요~,1,1
ENFJ대장,05/05 23:07,"어린이날 버프인가, 아니면 중간고사 버프인건가???갑자기 게시판이 활발해졌네ㅎㅎㅎㅎ좀만 더 영차💪🏻💪🏻💪🏻",0,1
(알수없음),05/05 13:32,🤔MBTI 30일 챌린지 INFJ 2일차🤔MBTI 입덕계기원래 심리검사 이런거 좋아하긴하는데 MBTI처럼 세분화된 느낌은 그닥 신뢰를 못했어 반면 DISC신봉자였는데 약간 대분류로 사람을 구분하는 정도는 괜찮다 생각하는 편이였는데 MBTI 게시판이 생기면서 사람들이 관심을 꽤 갖고 있는거 같더라고그냥 한번 두번 유튜브 봤는데도 남자INFJ는 정말 드물고 내가 E에 가까운 I라 공감 좀 안되는 부분도 많았는데(ENFJ가 공감될 때 많더라)한번 오카방에서 INFJ방 들어갔는데 엄청 잘맞고 깊은 내면을 서로 공유하는 느낌이들어서 계속 보게됐어아직 나한테만 관심,0,4
ESFJ대장,05/05 11:50,"🎉MBTI 30일 챌린지 - ESFJ 1일차🎉「내 MBTI 간단 소개」(편한 말투로 쓸게요 :)안녕?, 챌린지 처음 시작하는 엣프제야.ESFJ가 커뮤니티랑 sns같은 걸 잘 안한다고 하더라고.어딜가나 댓글도 없고 그래서ㅠ내가 아니면 누가할까 싶어 시작하게 되었어ㅋㅋㅋㅋㅋ""서로 용기를 북돋아 주고 치켜세우며 힘이 돼주세요. 한 사람이 받은 긍정의 에너지가 곧 모든 이에게 전달될 테니까요.""- 데보라 데이위의 한 마디가 ESFJ를 대변하는 말인것 같은데, 쉽게 말해 긍정, 칭찬, 사기증진이 우리가 잠재적으로 추구하는 키워드야. 모두가 화평하게 다툼",2,5
익명,05/05 10:46,"◆mbti 30일 챌린지 - INTJ 2일차◆2일차 입덕계기!(편한말투로 가겠읍니다)대학교 막 입학했을때 한 번 해보고는 잊고 있었는데저번에 에이핑크 컴백하면서 문명특급? 인가에 출연을 하는데 멤버들이 mbti유형따라서 차에 타고 있는 장면이 있는거야그래서 나도 한 번 또 해봐야겠다! 오래전에 했으니까 다시 해봐야지! 하고 검사를 해봤지.근데 결과가 전에 했던 거랑 똑같아서 INTJ는 어떤 성격일까 하고 인터넷에 검색도 해보고, 유튜브로 찾아도 보고 하니까잘 맞아서 신기하더라구..그렇게 막 찾아보다가 어느새 다른 성격유형도 찾아보고....다른점",2,1
익명,05/05 04:06,enfp이신 분덜 있나여?,0,1
익명,05/05 01:02,entp 챌린지..일단 작심삼일이라 하다가 중도 포기함..,0,2
익명,05/05 01:00,S유형과 N유형의 차이점,0,3
(알수없음),05/04 23:40,🤔MBTI  30일 챌린지 INFJ 1일차🤔내 MBTI 소개이세상에서 가장 희귀한 INFJ 그 중에서도 남자 INFJ 찾는 사람 몇 없을거야INFJ는 여러 설명이 있지만 한 단어로 '모순'그 누구나 가진 모순이 드러나면 누구보다 괴롭다.처음 보는 사람하고는 잘 친해지긴하는데 제대로 된 친구는 드물고고독한 시간은 좋아하지만 외로운 감정은 싫고누군가 판단하면 안된다는 생각을 하면서도 누군가를 판단하는걸 자연스럽게하고 MBTI처럼 세분화된 느낌의 심리검사에 회의를 느끼는데 갑자기 빠져들어 하고 있다 ㅋㅋ또 어딜가나 진지하고 깊은 얘기를 좋아하고 나름 ,1,3
익명,05/04 22:44,"오옹 여기에 30일 챌린지 시작하면 되는건가용?◆ 1일차 ◆ INTJ안녕하세요 mbti 가끔할 때마다 인티제만 주구 장창나오는 인티제 인간입니다. 차마 익명을 풀기에는 부끄부끄하네요..😊😊인티제는 '과학자형' 혹은 '건축가형'으로, 설명에 따르면 합리주의 및 능력주의를 중요시하는 성격입니다!논리와 객관성을 지향하므로 옳고 그름을 정확히 하려합니다일을 할 때도 극도의 효율성을 지향하며, 인간관계에서 독립적인 경향이 있으나 상호발전적인 친구 관계를 선호합니다. 1일차라 간단하게 알아봤어요...ㅎㅎ차차 구체적으로 내용을 쓰는 것 같은데 아마 세부내",0,3
ENFJ대장,05/04 18:15,"🤔MBTI 30일 챌린지 ENFJ 7 & 8 & 9일차🤔[나와 가장 잘 맞는 유형과 잘 안 맞는 유형, 내가 가장 좋아하는 유형]이번 편은 7,8,9일차를 같이 해볼까 싶은데, 규칙에 어긋나는 거 같아 미리 사과의 말을....🙏🏻절대 귀찮아서 몰아서 하는 게 아니라는 점ㅠㅠ인터넷에 돌아다니는 MBTI 궁합을 기준으로 비교해봤어. 과연 그 유형이 나랑 잘 맞을지, 아닌지에 대해서 말이지.사실 MBTI의 신뢰성은 인정하지만, 개인적으로 궁합 측면에서는 물음표야. 쭉 읽어봤는데 딱히 와닿는 게 없었어.왜냐하면 나는 사람을 두루두루 사귀는 편이고 궁합 유",0,2
익명,05/03 23:17,"만약에 성격만 보고 연애를 해야 한다면 난 평생 모솔일지도 모르겠어 ㅋㅋㅋㅋ남자 INFP인데 보통 INFP랑 궁합이 특히 좋은 유형은 ENFJ나 ENTJ야, 근데 난 ENTJ 성격을 정말 좋아하거든좋아하는 게임 캐릭터나 그런 사람들도 알고보니 성격이 다 ENTJ더라고, 근데 ENTJ여성은 정말 희박하다는게 단점 ㅠㅠㅠㅠ여러모로 남자 INFP는 살아가기 좀 피곤한것 같아...",0,7
ENFJ대장,05/03 18:23,"☝🏻MBTI 30일 챌린지 ENFJ 6일차☝🏻[내가 생각하는 MBTI 단점]사교를 굉장히 좋아하는 만큼 타인으로부터 호감을 얻기 위해 굉장히 노력하지만, 그만큼 크게 배신당하면 상처를 크게 받게 돼.나도 몇 번 경험이 있었는데, 그때 내 하루는 우울 그 자체였다고 할 수 있지.가끔 그 때를 돌아보면, 다른 사람한테 투자하는 만큼 나도 받은 게 있나 싶기도 해. 그때 그 사람을 위해 내가 포기해야할 게 분명 있었으니까만약 엔프제 또는 다른 유형임에도 공감하는 사람이 있다면, 모두 다짐하자!!호구가 되지 말자ㅋㅋㅋENFJ 6일차 완료😤",1,1
익명,05/03 06:17,ISFJ 아무도 없나보네,1,3
ENFJ대장,05/02 21:30,☝🏻MBTI 30일 챌린지 ENFJ 5일차☝🏻[내가 생각하는 ENFJ 장점]4일차 때 사진으로 첨부한 게 내가 말하고 싶었던 대부분이라 오늘 길게 설명할 게 없을 거 같아!대인관계 면에서 딱 하나 장점을 말하자면 이 성격 유형을 가진 사람에게 부담없이 다가가도 좋다는 거야. 엔프제는 사람을 좋아하고 크게 가리지 않기 때문에 만약 누군가 대화를 걸어준다면 따뜻하게 맞아줄거야.,1,0
